Date,Close,Volume
2010-08-31,1025.57,153469984.0
2010-09-01,995.586,186436256.0
2010-09-02,1014.922,163085744.0
2010-09-03,1036.703,228936528.0
2010-09-06,1010.764,181308080.0
2010-09-07,1022.622,128451496.0
2010-09-08,1026.327,140381872.0
2010-09-09,1021.832,195980272.0
2010-09-10,1034.939,181229024.0
2010-09-13,1042.482,166788992.0
2010-09-14,1031.219,159023168.0
2010-09-15,990.103,181827392.0
2010-09-16,972.602,144205824.0
2010-09-17,972.229,96784056.0
2010-09-20,949.195,92365872.0
2010-09-21,934.461,83585856.0
2010-09-27,950.671,89293664.0
2010-09-28,942.049,93943392.0
2010-09-29,926.758,83173536.0
2010-09-30,942.539,69973736.0
2010-10-08,959.863,108396016.0
2010-10-11,947.11,144687008.0
2010-10-12,951.79,124019208.0
2010-10-13,962.738,133051664.0
2010-10-14,958.495,139640544.0
2010-10-15,944.254,135249840.0
2010-10-18,932.359,132787576.0
2010-10-19,995.922,233908624.0
2010-10-20,1004.542,263813264.0
2010-10-21,991.842,156912288.0
2010-10-22,1013.448,176574880.0
2010-10-25,1039.054,206368912.0
2010-10-26,1036.007,183841360.0
2010-10-27,1030.593,170168928.0
2010-10-28,1038.622,159247712.0
2010-10-29,1064.522,223551840.0
2010-11-01,1107.523,281789952.0
2010-11-02,1075.151,245453184.0
2010-11-03,1040.621,162049200.0
2010-11-04,1057.714,133879040.0
2010-11-05,1072.219,139702448.0
2010-11-08,1107.061,178649840.0
2010-11-09,1115.648,190022192.0
2010-11-10,1141.582,226669392.0
2010-11-11,1132.722,229790608.0
2010-11-12,1082.24,229228448.0
2010-11-15,1148.539,209131328.0
2010-11-16,1126.175,289446496.0
2010-11-17,1085.349,207611440.0
2010-11-18,1102.845,156990672.0
2010-11-19,1153.171,241422800.0
2010-11-22,1174.938,303424352.0
2010-11-23,1183.502,215736320.0
2010-11-24,1208.45,212038272.0
2010-11-25,1186.358,210120944.0
2010-11-26,1196.019,174707920.0
2010-11-29,1220.11,196404192.0
2010-11-30,1181.504,236234832.0
2010-12-01,1177.175,119469200.0
2010-12-02,1177.84,125154872.0
2010-12-03,1157.939,120486744.0
2010-12-06,1134.383,113312096.0
2010-12-07,1161.692,92493592.0
2010-12-08,1160.239,101837352.0
2010-12-09,1144.531,99630240.0
2010-12-10,1166.8010000000004,102989816.0
2010-12-13,1209.271,162476256.0
2010-12-14,1218.52,142264944.0
2010-12-15,1211.804,142883456.0
2010-12-16,1225.03,147522976.0
2010-12-17,1232.982,128384232.0
2010-12-20,1212.337,174959280.0
2010-12-21,1215.022,121038112.0
2010-12-22,1201.647,110921784.0
2010-12-23,1176.364,107304504.0
2010-12-24,1144.502,101182832.0
2010-12-27,1105.296,99682528.0
2010-12-28,1091.483,94216584.0
2010-12-29,1113.31,78967208.0
2010-12-30,1117.214,82186728.0
2010-12-31,1137.662,84173480.0
2011-01-04,1155.106,106329664.0
2011-01-05,1155.349,106082048.0
2011-01-06,1134.792,104850160.0
2011-01-07,1126.517,96800256.0
2011-01-10,1093.765,95294536.0
2011-01-11,1078.365,86587600.0
2011-01-12,1089.673,84599248.0
2011-01-13,1093.856,81042424.0
2011-01-14,1067.418,77625408.0
2011-01-17,1028.161,105544456.0
2011-01-18,1025.716,62166356.0
2011-01-19,1048.535,70615792.0
2011-01-20,1020.389,86936824.0
2011-01-21,1024.505,78920240.0
2011-01-24,994.967,84829624.0
2011-01-25,978.998,73726216.0
2011-01-26,995.744,57625628.0
2011-01-27,1013.024,70837232.0
2011-01-28,1020.938,59566260.0
2011-01-31,1029.12,72280696.0
2011-02-01,1032.604,59105764.0
2011-02-09,1025.152,63034656.0
2011-02-10,1063.946,100070576.0
2011-02-11,1071.582,101753192.0
2011-02-14,1086.558,119351848.0
2011-02-15,1087.725,118456120.0
2011-02-16,1107.24,124442280.0
2011-02-17,1115.3339999999996,131962840.0
2011-02-18,1100.461,129652536.0
2011-02-21,1117.672,142047008.0
2011-02-22,1088.266,139730864.0
2011-02-23,1114.052,128183376.0
2011-02-24,1101.953,131930480.0
2011-02-25,1095.098,119408800.0
2011-02-28,1099.776,113927288.0
2011-03-01,1098.003,127780704.0
2011-03-02,1088.897,109066672.0
2011-03-03,1064.307,108204312.0
2011-03-04,1071.86,89798976.0
2011-03-07,1078.111,112588408.0
2011-03-08,1084.821,117065848.0
2011-03-09,1087.299,124603592.0
2011-03-10,1093.904,147947760.0
2011-03-11,1101.76,153087360.0
2011-03-14,1107.537,138307776.0
2011-03-15,1094.954,155296560.0
2011-03-16,1102.215,122243704.0
2011-03-17,1078.371,139306512.0
2011-03-18,1083.597,98539392.0
2011-03-21,1070.601,90552336.0
2011-03-22,1067.285,81475720.0
2011-03-23,1076.563,98236864.0
2011-03-24,1077.988,97429808.0
2011-03-25,1072.343,105006256.0
2011-03-28,1052.113,130275328.0
2011-03-29,1019.04,130338424.0
2011-03-30,1006.366,101020176.0
2011-03-31,1008.296,92020288.0
2011-04-01,1015.076,76705176.0
2011-04-06,994.261,95852848.0
2011-04-07,1004.412,89120608.0
2011-04-08,1019.142,83933512.0
2011-04-11,1002.804,95317112.0
2011-04-12,1000.165,80753608.0
2011-04-13,1020.747,90762096.0
2011-04-14,1016.616,88570024.0
2011-04-15,1010.058,84576464.0
2011-04-18,1003.258,84474440.0
2011-04-19,994.299,99345120.0
2011-04-20,1008.18,102564048.0
2011-04-21,1010.56,137908240.0
2011-04-22,1004.646,103046912.0
2011-04-25,975.175,114029872.0
2011-04-26,958.292,101704768.0
2011-04-27,942.543,108868408.0
2011-04-28,904.147,117498920.0
2011-04-29,912.715,76430936.0
2011-05-03,922.072,72907904.0
2011-05-04,903.985,73474712.0
2011-05-05,914.593,78096416.0
2011-05-06,918.282,77467648.0
2011-05-09,931.77,100484280.0
2011-05-10,931.205,77970072.0
2011-05-11,929.953,76741976.0
2011-05-12,909.255,89158848.0
2011-05-13,909.774,88196104.0
2011-05-16,906.337,70457088.0
2011-05-17,895.1489999999999,102274616.0
2011-05-18,890.794,81028560.0
2011-05-19,884.89,72114032.0
2011-05-20,875.43,74123048.0
2011-05-23,840.898,116210344.0
2011-05-24,870.939,171762768.0
2011-05-25,842.35,118773272.0
2011-05-26,830.921,98557360.0
2011-05-27,822.944,116016024.0
2011-05-30,834.316,157634496.0
2011-05-31,846.315,139757904.0
2011-06-01,851.166,137582336.0
2011-06-02,833.737,116679456.0
2011-06-03,847.545,112463736.0
2011-06-07,847.709,92637232.0
2011-06-08,844.9780000000002,100812576.0
2011-06-09,828.0160000000002,115409328.0
2011-06-10,824.03,97113240.0
2011-06-13,829.3589999999998,96660520.0
2011-06-14,838.4739999999998,102989632.0
2011-06-15,827.533,103205776.0
2011-06-16,810.709,98942280.0
2011-06-17,802.637,82126336.0
2011-06-20,791.758,90192608.0
2011-06-21,795.6080000000002,86205808.0
2011-06-22,791.513,79865312.0
2011-06-23,814.444,158726480.0
2011-06-24,832.324,188687200.0
2011-06-27,843.8589999999998,193766160.0
2011-06-28,844.177,135362720.0
2011-06-29,836.3839999999999,153350240.0
2011-06-30,845.919,137364816.0
2011-07-01,855.27,178940992.0
2011-07-04,876.168,220954784.0
2011-07-05,883.4169999999998,213180480.0
2011-07-06,894.2769999999998,204234720.0
2011-07-07,899.798,278066656.0
2011-07-08,894.909,173493472.0
2011-07-11,903.31,191807904.0
2011-07-12,891.5160000000002,227879296.0
2011-07-13,913.085,209416112.0
2011-07-14,932.775,297647616.0
2011-07-15,951.138,393007520.0
2011-07-18,946.118,305153088.0
2011-07-19,927.297,235674352.0
2011-07-20,930.828,206637696.0
2011-07-21,915.368,191540528.0
2011-07-22,923.995,174108288.0
2011-07-25,887.063,228613376.0
2011-07-26,892.54,147708224.0
2011-07-27,915.548,187721360.0
2011-07-28,919.395,182652448.0
2011-07-29,913.278,186156480.0
2011-08-01,927.384,176895344.0
2011-08-02,932.121,239589216.0
2011-08-03,945.509,297084704.0
2011-08-04,937.475,220054688.0
2011-08-05,919.185,202318848.0
2011-08-08,877.443,247970688.0
2011-08-09,878.7610000000002,212746080.0
2011-08-10,891.752,202588096.0
2011-08-11,915.489,242996896.0
2011-08-12,926.297,231307088.0
2011-08-15,942.485,231467392.0
2011-08-16,933.139,203888448.0
2011-08-17,936.159,193842960.0
2011-08-18,915.684,177470512.0
2011-08-19,912.421,171921856.0
2011-08-22,910.606,174816080.0
2011-08-23,936.416,228622784.0
2011-08-24,940.196,293338112.0
2011-08-25,942.944,243682320.0
2011-08-26,952.806,227329856.0
2011-08-29,954.029,237398944.0
2011-08-30,934.185,221948112.0
2011-08-31,921.495,166413552.0
2011-09-01,917.751,144306016.0
2011-09-02,909.853,136265104.0
2011-09-05,883.873,138659216.0
2011-09-06,874.738,107196816.0
2011-09-07,899.6139999999998,133033552.0
2011-09-08,891.932,143055008.0
2011-09-09,881.577,121048016.0
2011-09-13,861.916,105326416.0
2011-09-14,876.949,113202792.0
2011-09-15,875.8610000000001,120343216.0
2011-09-16,874.883,95303536.0
2011-09-19,854.712,91345496.0
2011-09-20,856.812,87643624.0
2011-09-21,881.0310000000002,135892288.0
2011-09-22,852.92,130032840.0
2011-09-23,843.4789999999998,118054712.0
2011-09-26,829.347,97995408.0
2011-09-27,830.8839999999999,93057352.0
2011-09-28,817.515,88379896.0
2011-09-29,791.8939999999999,103826256.0
2011-09-30,791.1339999999999,82427144.0
2011-10-10,790.0419999999998,71468224.0
2011-10-11,786.1510000000002,119847264.0
2011-10-12,816.138,163748048.0
2011-10-13,833.0210000000002,191023856.0
2011-10-14,830.197,144569984.0
2011-10-17,832.289,145821904.0
2011-10-18,806.6,161382224.0
2011-10-19,804.436,132652864.0
2011-10-20,778.954,145773920.0
2011-10-21,763.295,111305192.0
2011-10-24,772.41,162022096.0
2011-10-25,797.8580000000002,213374688.0
2011-10-26,811.1339999999999,286014464.0
2011-10-27,810.922,241696864.0
2011-10-28,833.423,285690592.0
2011-10-31,852.798,337067104.0
2011-11-01,853.3589999999998,323157984.0
2011-11-02,881.047,401744160.0
2011-11-03,877.658,492088864.0
2011-11-04,882.253,322527200.0
2011-11-07,878.758,240189680.0
2011-11-08,862.36,242032688.0
2011-11-09,891.123,338809248.0
2011-11-10,895.2719999999998,512765408.0
2011-11-11,891.193,376167648.0
2011-11-14,915.977,388531392.0
2011-11-15,920.974,368232896.0
2011-11-16,893.508,346599136.0
2011-11-17,898.3389999999998,286250880.0
2011-11-18,869.19,290800896.0
2011-11-21,863.1339999999999,210075952.0
2011-11-22,868.432,182110352.0
2011-11-23,864.811,186560752.0
2011-11-24,868.1419999999998,190796656.0
2011-11-25,863.495,195816416.0
2011-11-28,866.837,199068528.0
2011-11-29,880.313,222106416.0
2011-11-30,838.1080000000002,271169952.0
2011-12-01,852.872,276290816.0
2011-12-02,829.176,194912704.0
2011-12-05,792.495,169229680.0
2011-12-06,798.096,147499984.0
2011-12-07,802.625,131963048.0
2011-12-08,809.431,203447024.0
2011-12-09,798.837,145429584.0
2011-12-12,790.7919999999998,124689880.0
2011-12-13,768.924,163020272.0
2011-12-14,755.762,144942368.0
2011-12-15,746.555,162660672.0
2011-12-16,778.775,189917184.0
2011-12-19,793.44,248795968.0
2011-12-20,781.418,192837024.0
2011-12-21,761.337,190600576.0
2011-12-22,757.8960000000002,235250080.0
2011-12-23,761.442,189142912.0
2011-12-26,753.049,157857152.0
2011-12-27,727.173,163882096.0
2011-12-28,717.554,160777424.0
2011-12-29,716.549,124101648.0
2011-12-30,729.5039999999998,146606656.0
2012-01-04,707.107,138712304.0
2012-01-05,666.905,187682880.0
2012-01-06,669.0169999999998,158864256.0
2012-01-09,692.418,199860512.0
2012-01-10,716.453,264154096.0
2012-01-11,717.936,239866176.0
2012-01-12,709.89,203924160.0
2012-01-13,666.078,243703840.0
2012-01-16,633.908,171596512.0
2012-01-17,662.69,232085824.0
2012-01-18,624.911,239740896.0
2012-01-19,632.799,237354864.0
2012-01-20,646.383,199100480.0
2012-01-30,651.246,188878256.0
2012-01-31,648.681,166705232.0
2012-02-01,650.776,182018016.0
2012-02-02,665.4019999999998,204642768.0
2012-02-03,680.045,246984608.0
2012-02-06,686.508,242964496.0
2012-02-07,673.679,195950400.0
2012-02-08,692.303,238324144.0
2012-02-09,697.79,300027392.0
2012-02-10,698.8539999999998,238207200.0
2012-02-13,714.956,283107616.0
2012-02-14,712.296,202576880.0
2012-02-15,724.7510000000002,279647584.0
2012-02-16,721.832,276874784.0
2012-02-17,717.797,222660832.0
2012-02-20,721.0989999999998,288492256.0
2012-02-21,736.882,323117056.0
2012-02-22,759.562,439845056.0
2012-02-23,756.8969999999998,375290688.0
2012-02-24,762.29,342974048.0
2012-02-27,760.373,384755552.0
2012-02-28,747.768,382457664.0
2012-02-29,735.336,282415264.0
2012-03-01,743.148,262295152.0
2012-03-02,757.669,256055040.0
2012-03-05,759.3689999999998,298470880.0
2012-03-06,750.837,299701888.0
2012-03-07,749.2660000000002,278630304.0
2012-03-08,761.703,269069152.0
2012-03-09,777.694,335546400.0
2012-03-12,786.049,350107648.0
2012-03-13,792.378,372356608.0
2012-03-14,756.459,535388416.0
2012-03-15,746.441,344723296.0
2012-03-16,765.562,292849536.0
2012-03-19,779.557,296875456.0
2012-03-20,755.5830000000002,284260544.0
2012-03-21,751.791,271092896.0
2012-03-22,750.8510000000001,202285472.0
2012-03-23,737.8919999999998,198204480.0
2012-03-26,737.2130000000002,161792816.0
2012-03-27,735.7339999999998,192525264.0
2012-03-28,698.4860000000001,247395648.0
2012-03-29,683.959,192046656.0
2012-03-30,678.5189999999999,180630144.0
2012-04-05,697.7510000000002,199915408.0
2012-04-06,701.9010000000002,201784128.0
2012-04-09,689.715,154797632.0
2012-04-10,697.165,182156064.0
2012-04-11,698.487,161259296.0
2012-04-12,713.1239999999998,206037968.0
2012-04-13,718.959,226780240.0
2012-04-16,716.2289999999998,172051520.0
2012-04-17,709.1389999999999,183319520.0
2012-04-18,723.462,236595408.0
2012-04-19,725.12,234132592.0
2012-04-20,728.7180000000002,217759088.0
2012-04-23,690.432,371809792.0
2012-04-24,681.534,287657952.0
2012-04-25,682.5239999999999,200800144.0
2012-04-26,678.444,178175872.0
2012-04-27,685.1310000000002,187803360.0
2012-05-02,693.6089999999998,208885088.0
2012-05-03,699.306,195262464.0
2012-05-04,713.186,261838192.0
2012-05-07,733.045,309428192.0
2012-05-08,731.7230000000002,302463328.0
2012-05-09,719.35,253830272.0
2012-05-10,727.285,235333776.0
2012-05-11,721.078,272066912.0
2012-05-14,719.872,265740128.0
2012-05-15,720.115,239165472.0
2012-05-16,709.956,198175472.0
2012-05-17,716.17,201702368.0
2012-05-18,706.216,255758896.0
2012-05-21,704.803,216190784.0
2012-05-22,714.6619999999998,182992480.0
2012-05-23,713.0169999999998,243769200.0
2012-05-24,712.577,262556288.0
2012-05-25,702.7239999999998,227596848.0
2012-05-28,706.47,231536352.0
2012-05-29,720.454,277976064.0
2012-05-30,727.188,331031712.0
2012-05-31,734.454,350950432.0
2012-06-01,734.257,314015136.0
2012-06-04,717.1010000000001,323151680.0
2012-06-05,715.93,206662320.0
2012-06-06,715.24,197821520.0
2012-06-07,711.428,216035440.0
2012-06-08,713.921,248574128.0
2012-06-11,734.5039999999998,316024864.0
2012-06-12,735.294,313093760.0
2012-06-13,746.505,337757600.0
2012-06-14,740.966,301755328.0
2012-06-15,742.268,299647520.0
2012-06-18,752.9780000000002,334320096.0
2012-06-19,747.492,297375872.0
2012-06-20,748.388,256904272.0
2012-06-21,739.047,296975104.0
2012-06-25,720.6,255649840.0
2012-06-26,715.924,221800272.0
2012-06-27,718.928,226152592.0
2012-06-28,711.1439999999999,237702912.0
2012-06-29,726.684,239742480.0
2012-07-02,741.186,254860368.0
2012-07-03,743.9019999999998,289243712.0
2012-07-04,739.6239999999998,258971280.0
2012-07-05,724.313,253302624.0
2012-07-06,737.289,299160288.0
2012-07-09,722.2810000000002,291526976.0
2012-07-10,713.5260000000002,263845696.0
2012-07-11,719.299,193198656.0
2012-07-12,734.323,278616576.0
2012-07-13,725.788,267435200.0
2012-07-16,691.385,315842432.0
2012-07-17,697.003,201881120.0
2012-07-18,702.138,209244784.0
2012-07-19,709.166,246349456.0
2012-07-20,706.25,184227264.0
2012-07-23,704.573,165901360.0
2012-07-24,706.3960000000002,173284992.0
2012-07-25,708.301,205352992.0
2012-07-26,706.725,181332960.0
2012-07-27,703.581,183496048.0
2012-07-30,688.4739999999998,202728832.0
2012-07-31,676.96,189091216.0
2012-08-01,689.4889999999998,167065536.0
2012-08-02,690.982,177964592.0
2012-08-03,711.925,218600704.0
2012-08-06,730.419,279092096.0
2012-08-07,736.012,268053008.0
2012-08-08,730.065,211419328.0
2012-08-09,743.199,230429824.0
2012-08-10,743.073,210835136.0
2012-08-13,727.637,213426832.0
2012-08-14,736.347,221548080.0
2012-08-15,729.73,173496224.0
2012-08-16,723.53,148316208.0
2012-08-17,721.049,175443392.0
2012-08-20,730.8660000000001,221201696.0
2012-08-21,748.935,329556640.0
2012-08-22,746.8530000000002,309256736.0
2012-08-23,750.561,321469120.0
2012-08-24,733.309,281331520.0
2012-08-27,722.574,284478048.0
2012-08-28,727.6160000000001,244496208.0
2012-08-29,726.941,265424480.0
2012-08-30,704.035,327549696.0
2012-08-31,706.625,214485024.0
2012-09-03,723.8710000000002,254248800.0
2012-09-04,722.721,273424768.0
2012-09-05,730.6160000000001,268238480.0
2012-09-06,739.7410000000001,281571872.0
2012-09-07,759.46,518194464.0
2012-09-10,762.313,459539456.0
2012-09-11,761.7310000000001,450568224.0
2012-09-12,762.5110000000002,370687584.0
2012-09-13,749.8919999999998,377605568.0
2012-09-14,744.4639999999998,315762688.0
2012-09-17,724.145,246354384.0
2012-09-18,723.61,192988720.0
2012-09-19,728.2510000000002,189723968.0
2012-09-20,706.693,292627296.0
2012-09-21,691.138,250418640.0
2012-09-24,690.3380000000002,210795024.0
2012-09-25,682.335,185150544.0
2012-09-26,661.49,186235264.0
2012-09-27,676.957,226533968.0
2012-09-28,689.64,206436592.0
2012-10-08,690.7669999999998,151872320.0
2012-10-09,712.702,253791392.0
2012-10-10,721.8480000000002,284897952.0
2012-10-11,711.797,273526496.0
2012-10-12,708.868,246129456.0
2012-10-15,701.9639999999998,238877648.0
2012-10-16,705.388,220526560.0
2012-10-17,709.0939999999998,199725216.0
2012-10-18,720.5239999999999,247940128.0
2012-10-19,719.448,200949632.0
2012-10-22,724.278,185693360.0
2012-10-23,711.262,227753552.0
2012-10-24,707.753,196741584.0
2012-10-25,697.436,212278336.0
2012-10-26,685.3330000000002,203275984.0
2012-10-29,688.12,152122704.0
2012-10-30,689.61,146090256.0
2012-10-31,691.653,151926720.0
2012-11-01,701.778,220092560.0
2012-11-02,701.38,166926048.0
2012-11-05,692.868,198655872.0
2012-11-06,690.497,224463264.0
2012-11-07,689.7460000000002,169286032.0
2012-11-08,675.8489999999998,189086512.0
2012-11-09,672.67,157978528.0
2012-11-12,676.597,176171280.0
2012-11-13,667.327,188079328.0
2012-11-14,665.185,166451808.0
2012-11-15,659.211,185461968.0
2012-11-16,656.196,191705776.0
2012-11-19,656.936,206899168.0
2012-11-20,656.6060000000001,198949472.0
2012-11-21,660.0319999999998,222493024.0
2012-11-22,651.826,196649040.0
2012-11-23,651.43,213482448.0
2012-11-26,638.878,177821920.0
2012-11-27,616.284,227428928.0
2012-11-28,607.67,180084400.0
2012-11-29,603.17,163753376.0
2012-11-30,606.766,161239024.0
2012-12-03,593.66,171621104.0
2012-12-04,600.8009999999998,199991344.0
2012-12-05,624.8240000000002,287781760.0
2012-12-06,624.318,250146240.0
2012-12-07,637.487,335539232.0
2012-12-10,646.319,378350816.0
2012-12-11,641.1669999999998,344591360.0
2012-12-12,639.509,304357568.0
2012-12-13,632.181,284410304.0
2012-12-14,656.217,453510528.0
2012-12-17,649.612,380451456.0
2012-12-18,646.0459999999998,353612512.0
2012-12-19,652.101,299977376.0
2012-12-20,658.311,370588896.0
2012-12-21,668.0889999999998,417719232.0
2012-12-24,679.7589999999999,347432448.0
2012-12-25,694.1160000000001,454863584.0
2012-12-26,709.075,454260992.0
2012-12-27,699.569,461035680.0
2012-12-28,707.668,380242432.0
2012-12-31,713.863,385456384.0
2013-01-04,705.342,428797952.0
2013-01-07,718.1139999999998,473422720.0
2013-01-08,733.138,558331712.0
2013-01-09,734.5060000000002,529453184.0
2013-01-10,741.18,470018528.0
2013-01-11,731.587,532735520.0
2013-01-14,760.55,586224192.0
2013-01-15,778.6030000000002,735500096.0
2013-01-16,774.485,554870848.0
2013-01-17,768.308,409237280.0
2013-01-18,787.3860000000002,453049856.0
2013-01-21,792.6,442412256.0
2013-01-22,775.135,432686016.0
2013-01-23,778.4780000000002,376178944.0
2013-01-24,757.8689999999998,498831200.0
2013-01-25,762.8480000000002,313899360.0
2013-01-28,784.76,341318784.0
2013-01-29,791.671,398907360.0
2013-01-30,783.682,395080704.0
2013-01-31,776.005,418749856.0
2013-02-01,782.363,391554112.0
2013-02-04,771.9019999999998,411243520.0
2013-02-05,780.9810000000001,306085248.0
2013-02-06,791.263,329440352.0
2013-02-07,805.586,331128320.0
2013-02-08,823.028,383845888.0
2013-02-18,835.2769999999998,477261568.0
2013-02-19,819.709,426407520.0
2013-02-20,850.863,509227200.0
2013-02-21,839.298,567979520.0
2013-02-22,838.763,404852352.0
2013-02-25,855.694,450666336.0
2013-02-26,851.217,506097664.0
2013-02-27,846.09,430049792.0
2013-02-28,861.095,463515264.0
2013-03-01,884.8910000000002,607589760.0
2013-03-04,863.5,639461120.0
2013-03-05,888.0989999999998,475627328.0
2013-03-06,902.903,551464960.0
2013-03-07,877.337,524988768.0
2013-03-08,864.699,377378272.0
2013-03-11,869.15,281227744.0
2013-03-12,839.836,475170464.0
2013-03-13,834.049,319778016.0
2013-03-14,842.0360000000002,283946880.0
2013-03-15,853.9060000000002,353744608.0
2013-03-18,852.117,289020672.0
2013-03-19,842.685,300744896.0
2013-03-20,866.2669999999998,338852672.0
2013-03-21,882.7339999999998,410081888.0
2013-03-22,882.0010000000002,321171232.0
2013-03-25,881.7560000000002,315953088.0
2013-03-26,876.3610000000001,326212928.0
2013-03-27,882.752,285319520.0
2013-03-28,867.5110000000002,328240256.0
2013-03-29,866.455,267548832.0
2013-04-01,877.0010000000002,279371168.0
2013-04-02,845.163,352335712.0
2013-04-03,835.138,296581120.0
2013-04-08,853.4839999999998,311854560.0
2013-04-09,861.9910000000001,264731184.0
2013-04-10,850.533,255215344.0
2013-04-11,847.7819999999998,220831440.0
2013-04-12,846.612,205374720.0
2013-04-15,836.342,182150864.0
2013-04-16,846.054,198005280.0
2013-04-17,867.5110000000002,255832928.0
2013-04-18,873.4810000000001,272093056.0
2013-04-19,892.21,345087712.0
2013-04-22,916.021,385981312.0
2013-04-23,893.79,396183936.0
2013-04-24,923.406,389671520.0
2013-04-25,903.634,482563520.0
2013-04-26,889.3810000000002,343244992.0
2013-05-02,913.651,280735104.0
2013-05-03,939.21,390797504.0
2013-05-06,958.022,497409952.0
2013-05-07,957.44,425533696.0
2013-05-08,980.083,493870592.0
2013-05-09,992.161,583110400.0
2013-05-10,988.3,549987776.0
2013-05-13,995.109,466095040.0
2013-05-14,976.333,413012736.0
2013-05-15,1012.656,499755872.0
2013-05-16,1009.526,693631872.0
2013-05-17,1023.403,540703232.0
2013-05-20,1051.653,697549824.0
2013-05-21,1073.583,712337856.0
2013-05-22,1039.811,711050304.0
2013-05-23,1042.897,580553856.0
2013-05-24,1073.782,613410880.0
2013-05-27,1089.724,670674880.0
2013-05-28,1059.002,619449472.0
2013-05-29,1065.96,487073504.0
2013-05-30,1073.869,521434272.0
2013-05-31,1073.023,583088320.0
2013-06-03,1052.136,550157952.0
2013-06-04,1022.46,553234496.0
2013-06-05,1032.756,429372000.0
2013-06-06,1022.13,421631200.0
2013-06-07,1030.139,463511744.0
2013-06-13,1029.275,461235456.0
2013-06-14,1068.147,517068608.0
2013-06-17,1073.691,605254336.0
2013-06-18,1072.93,507208640.0
2013-06-19,1067.625,464482112.0
2013-06-20,1029.528,492518592.0
2013-06-21,1025.497,495763104.0
2013-06-24,971.454,549308544.0
2013-06-25,984.746,707685120.0
2013-06-26,1038.976,703487936.0
2013-06-27,1022.503,734487232.0
2013-06-28,1011.658,524032608.0
2013-07-01,1055.839,519985600.0
2013-07-02,1083.248,689076736.0
2013-07-03,1104.578,687078848.0
2013-07-04,1087.904,589097344.0
2013-07-05,1057.273,550236416.0
2013-07-08,1030.604,524388768.0
2013-07-09,1050.715,453563808.0
2013-07-10,1068.857,509640576.0
2013-07-11,1080.782,567488704.0
2013-07-12,1096.296,626897792.0
2013-07-15,1139.567,717981760.0
2013-07-16,1143.195,673906752.0
2013-07-17,1129.48,618690496.0
2013-07-18,1127.966,543028032.0
2013-07-19,1116.005,662144256.0
2013-07-22,1153.772,607266624.0
2013-07-23,1178.588,746444544.0
2013-07-24,1203.308,793822080.0
2013-07-25,1150.387,794552192.0
2013-07-26,1158.354,545128704.0
2013-07-29,1136.984,565211840.0
2013-07-30,1124.102,538265088.0
2013-07-31,1134.015,464508832.0
2013-08-01,1190.113,659737536.0
2013-08-02,1188.851,714128256.0
2013-08-05,1202.832,525511648.0
2013-08-06,1211.782,585941120.0
2013-08-07,1175.702,573416512.0
2013-08-08,1185.955,468778944.0
2013-08-09,1172.519,492951552.0
2013-08-12,1161.872,532290720.0
2013-08-13,1172.329,499283648.0
2013-08-14,1180.656,631724416.0
2013-08-15,1167.094,591629696.0
2013-08-16,1132.086,575987968.0
